41962611,2025-11-23 15:49:16 +0800

-	-	firmware/.cache/clangd/index/VariantData.hpp.A09D97D79B31F55E.idx
-	-	firmware/.cache/clangd/index/VariantFunctions.hpp.CC678AF1F86525DC.idx
-	-	firmware/.cache/clangd/index/VariantImpl.hpp.873EC570D49EE5BA.idx
-	-	firmware/.cache/clangd/index/VariantOperators.hpp.ECA271259D23A34E.idx
-	-	firmware/.cache/clangd/index/VariantReader.hpp.6388DE852AA89AE9.idx
-	-	firmware/.cache/clangd/index/VariantRefBase.hpp.1AE948ED6437B08B.idx
-	-	firmware/.cache/clangd/index/VariantSlot.hpp.A4278A1720F631AD.idx
-	-	firmware/.cache/clangd/index/VariantTag.hpp.5CED47B0675B4E2B.idx
-	-	firmware/.cache/clangd/index/VariantTo.hpp.0F85DF320A545322.idx
-	-	firmware/.cache/clangd/index/Visitor.hpp.B78765CA987C529C.idx
-	-	firmware/.cache/clangd/index/WebAuthentication.cpp.6F26B226E58D3C6C.idx
-	-	firmware/.cache/clangd/index/WebAuthentication.h.FECE622690E511AB.idx
-	-	firmware/.cache/clangd/index/WebHandlerImpl.h.FAA82CDA915422AF.idx
-	-	firmware/.cache/clangd/index/WebHandlers.cpp.5C3217A1CC2ED342.idx
-	-	firmware/.cache/clangd/index/WebRequest.cpp.39C2B468CC2F8E37.idx
-	-	firmware/.cache/clangd/index/WebResponseImpl.h.6F095AF0A72C7B89.idx
-	-	firmware/.cache/clangd/index/WebResponses.cpp.E3E2049669EC3E76.idx
-	-	firmware/.cache/clangd/index/WebServer.cpp.208B325CC43252F7.idx
-	-	firmware/.cache/clangd/index/Writer.hpp.C330A7015FD7EC78.idx
-	-	firmware/.cache/clangd/index/_kiss_fft_guts.h.FB4697D460773CDA.idx
-	-	firmware/.cache/clangd/index/active_strip_data.cpp.67D6C869119AE6B1.idx
-	-	firmware/.cache/clangd/index/algorithm.h.88DE36A54B4D22E5.idx
-	-	firmware/.cache/clangd/index/alias_cast.hpp.0D0FF3937D262AE5.idx
-	-	firmware/.cache/clangd/index/align.h.4E7BC8525C1581B5.idx
-	-	firmware/.cache/clangd/index/allocator.cpp.1B6A7C710DFAD2EB.idx
-	-	firmware/.cache/clangd/index/allocator.h.6C2D1C67DC92729E.idx
-	-	firmware/.cache/clangd/index/arithmeticCompare.hpp.B698CAAE95CEB582.idx
-	-	firmware/.cache/clangd/index/array.h.D1A6805FE7DF0F4F.idx
-	-	firmware/.cache/clangd/index/assert.h.5D9D4D42BE084717.idx
-	-	firmware/.cache/clangd/index/assert.hpp.4655A6B1008906F3.idx
-	-	firmware/.cache/clangd/index/assert_defs.h.10D369875DF93A4E.idx
-	-	firmware/.cache/clangd/index/async.cpp.86253FB38594F19F.idx
-	-	firmware/.cache/clangd/index/async.h.8BADB16E873A8881.idx
-	-	firmware/.cache/clangd/index/atomic.h.E88D7C20E73A3330.idx
-	-	firmware/.cache/clangd/index/attributes.hpp.FDAA50CE49D799D0.idx
-	-	firmware/.cache/clangd/index/audio.cpp.2C2868E40E4BB9CD.idx
-	-	firmware/.cache/clangd/index/audio.cpp.A01889BCFD2A2242.idx
-	-	firmware/.cache/clangd/index/audio.h.7168F41B05149063.idx
-	-	firmware/.cache/clangd/index/audio.h.7F0227B8AE0DB641.idx
-	-	firmware/.cache/clangd/index/audio_config.h.FEFF0F5BC255E3B3.idx
-	-	firmware/.cache/clangd/index/audio_impl.hpp.6E7401F08C242AFE.idx
-	-	firmware/.cache/clangd/index/audio_input.cpp.A5F6BFE9B48397A6.idx
